"MetabolismID","MetabolismName","ChemicalFormula","State","Reference","Details"
"PRO_HMDB0240206","Bafetinib","C30H31F3N8O","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0240206"
"PRO_HMDB0240254","Creatine riboside","C9H17N3O6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0240254"
"PRO_HMDB0240258","Succinylacetoacetate","C8H10O6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0240258"
"PRO_HMDB0240341","N-Acetyl-3-methylhistidine","C9H13N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0240341"
"PRO_HMDB0240366","9-cis-Lycopene","C40H56","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0240366"
"PRO_HMDB0240367","15-cis-Lycopene","C40H56","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0240367"
"PRO_HMDB0240578","4-Hydroxynonenal glutathione","C19H33N3O8S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0240578"
"PRO_HMDB0240771","Acetyl-D-carnitine","C9H17NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0240771"
"PRO_HMDB0240773","DL-Acetylcarnitine","C9H17NO4","NOT Available","PubMed:26847922 ","https://hmdb.ca/metabolites/HMDB0240773"
"PRO_HMDB0241915","N-Nervonoyl Valine","C29H55NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241915"
"PRO_HMDB0241916","N-Oleoyl Glycine","C20H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241916"
"PRO_HMDB0241917","N-Linoleoyl Glycine","C20H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241917"
"PRO_HMDB0241918","N-Arachidonoyl Glycine","C22H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241918"
"PRO_HMDB0241919","N-Palmitoyl Alanine","C19H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241919"
"PRO_HMDB0241920","N-Palmitoyl Arginine","C22H44N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241920"
"PRO_HMDB0241921","N-Palmitoyl Asparagine","C20H38N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241921"
"PRO_HMDB0241922","N-Palmitoyl Aspartic acid","C20H37NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241922"
"PRO_HMDB0241923","N-Palmitoyl Cysteine","C19H37NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241923"
"PRO_HMDB0241924","N-Palmitoyl Glutamine","C21H40N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241924"
"PRO_HMDB0241925","N-Palmitoyl Glutamic acid","C21H39NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241925"
"PRO_HMDB0241926","N-Palmitoyl Histidine","C22H39N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241926"
"PRO_HMDB0241927","N-Palmitoyl Isoleucine","C22H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241927"
"PRO_HMDB0241928","N-Palmitoyl Leucine","C22H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241928"
"PRO_HMDB0241929","N-Palmitoyl Lysine","C22H44N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241929"
"PRO_HMDB0241930","N-Palmitoyl Methionine","C21H41NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241930"
"PRO_HMDB0241931","N-Palmitoyl Proline","C21H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241931"
"PRO_HMDB0241932","N-Palmitoyl Serine","C19H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241932"
"PRO_HMDB0241933","N-Palmitoyl Threonine","C20H39NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241933"
"PRO_HMDB0241934","N-Palmitoyl Tryptophan","C27H42N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241934"
"PRO_HMDB0241935","N-Palmitoyl Valine","C21H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241935"
"PRO_HMDB0241936","N-Stearoyl Alanine","C21H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241936"
"PRO_HMDB0241937","N-Stearoyl Arginine","C24H48N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241937"
"PRO_HMDB0241938","N-Stearoyl Asparagine","C22H42N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241938"
"PRO_HMDB0241939","N-Stearoyl Aspartic acid","C22H41NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241939"
"PRO_HMDB0241940","N-Stearoyl Cysteine","C21H41NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241940"
"PRO_HMDB0241941","N-Stearoyl Glutamine","C23H44N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241941"
"PRO_HMDB0241942","N-Stearoyl Glutamic acid","C23H43NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241942"
"PRO_HMDB0241943","N-Stearoyl Histidine","C24H43N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241943"
"PRO_HMDB0241944","N-Stearoyl Isoleucine","C24H47NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241944"
"PRO_HMDB0241945","N-Stearoyl Leucine","C24H47NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241945"
"PRO_HMDB0241946","N-Stearoyl Lysine","C24H48N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241946"
"PRO_HMDB0241947","N-Stearoyl Methionine","C23H45NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241947"
"PRO_HMDB0241948","N-Stearoyl Proline","C23H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241948"
"PRO_HMDB0241949","N-Stearoyl Serine","C21H41NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241949"
"PRO_HMDB0241950","N-Stearoyl Threonine","C22H43NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241950"
"PRO_HMDB0241951","N-Stearoyl Tryptophan","C29H46N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241951"
"PRO_HMDB0241952","N-Stearoyl Valine","C23H45NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241952"
"PRO_HMDB0241953","N-Oleoyl Alanine","C21H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241953"
"PRO_HMDB0241954","N-Oleoyl Arginine","C24H46N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241954"
"PRO_HMDB0241955","N-Oleoyl Asparagine","C22H40N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241955"
"PRO_HMDB0241956","N-Oleoyl Aspartic acid","C22H39NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241956"
"PRO_HMDB0241957","N-Oleoyl Cysteine","C21H39NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241957"
"PRO_HMDB0241958","N-Oleoyl Glutamine","C23H42N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241958"
"PRO_HMDB0241959","N-Oleoyl Glutamic acid","C23H41NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241959"
"PRO_HMDB0241960","N-Oleoyl Histidine","C24H41N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241960"
"PRO_HMDB0241961","N-Oleoyl Isoleucine","C24H45NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241961"
"PRO_HMDB0241962","N-Oleoyl Leucine","C24H45NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241962"
"PRO_HMDB0241975","N-Linoleoyl Glutamine","C23H40N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241975"
"PRO_HMDB0241976","N-Linoleoyl Glutamic acid","C23H39NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241976"
"PRO_HMDB0241977","N-Linoleoyl Histidine","C24H39N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241977"
"PRO_HMDB0241978","N-Linoleoyl Isoleucine","C24H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241978"
"PRO_HMDB0241979","N-Linoleoyl Leucine","C24H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241979"
"PRO_HMDB0241980","N-Linoleoyl Lysine","C24H44N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241980"
"PRO_HMDB0241981","N-Linoleoyl Methionine","C23H41NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241981"
"PRO_HMDB0241982","N-Linoleoyl Phenylalanine","C27H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241982"
"PRO_HMDB0241983","N-Linoleoyl Proline","C23H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241983"
"PRO_HMDB0241984","N-Linoleoyl Serine","C21H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241984"
"PRO_HMDB0241985","N-Linoleoyl Threonine","C22H39NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241985"
"PRO_HMDB0241986","N-Linoleoyl Tryptophan","C29H42N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241986"
"PRO_HMDB0241987","N-Linoleoyl Tyrosine","C27H41NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241987"
"PRO_HMDB0241988","N-Linoleoyl Valine","C23H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241988"
"PRO_HMDB0241989","N-Arachidonoyl Alanine","C23H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241989"
"PRO_HMDB0241990","N-Arachidonoyl Arginine","C26H44N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241990"
"PRO_HMDB0241991","N-Arachidonoyl Asparagine","C24H38N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241991"
"PRO_HMDB0241992","N-Arachidonoyl Aspartic acid","C24H37NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241992"
"PRO_HMDB0241993","N-Arachidonoyl Cysteine","C23H37NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241993"
"PRO_HMDB0241994","N-Arachidonoyl Glutamine","C25H40N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241994"
"PRO_HMDB0241995","N-Arachidonoyl Glutamic acid","C25H39NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241995"
"PRO_HMDB0241996","N-Arachidonoyl Histidine","C26H39N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241996"
"PRO_HMDB0241997","N-Arachidonoyl Isoleucine","C26H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241997"
"PRO_HMDB0241998","N-Arachidonoyl Leucine","C26H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241998"
"PRO_HMDB0241999","N-Arachidonoyl Lysine","C26H44N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241999"
"PRO_HMDB0242000","N-Arachidonoyl Methionine","C25H41NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242000"
"PRO_HMDB0242001","N-Arachidonoyl Phenylalanine","C29H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242001"
"PRO_HMDB0242002","N-Arachidonoyl Proline","C25H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242002"
"PRO_HMDB0242003","N-Arachidonoyl Serine","C23H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242003"
"PRO_HMDB0242004","N-Arachidonoyl Threonine","C24H39NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242004"
"PRO_HMDB0242005","N-Arachidonoyl Tryptophan","C31H42N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242005"
"PRO_HMDB0242006","N-Arachidonoyl Valine","C25H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242006"
"PRO_HMDB0242007","N-Docosahexaenoyl Alanine","C25H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242007"
"PRO_HMDB0242008","N-Docosahexaenoyl Arginine","C28H44N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242008"
"PRO_HMDB0242009","N-Docosahexaenoyl Asparagine","C26H38N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242009"
"PRO_HMDB0242010","N-Docosahexaenoyl Aspartic acid","C26H37NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242010"
"PRO_HMDB0242011","N-Docosahexaenoyl Cysteine","C25H37NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242011"
"PRO_HMDB0242012","N-Docosahexaenoyl Glutamine","C27H40N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242012"
"PRO_HMDB0242013","N-Docosahexaenoyl Glutamic acid","C27H39NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242013"
"PRO_HMDB0242014","N-Docosahexaenoyl Glycine","C24H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242014"
"PRO_HMDB0242015","N-Docosahexaenoyl Histidine","C28H39N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242015"
"PRO_HMDB0242016","N-Docosahexaenoyl Isoleucine","C28H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242016"
"PRO_HMDB0242017","N-Docosahexaenoyl Leucine","C28H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242017"
"PRO_HMDB0242018","N-Docosahexaenoyl Lysine","C28H44N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242018"
"PRO_HMDB0242019","N-Docosahexaenoyl Methionine","C27H41NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242019"
"PRO_HMDB0242020","N-Docosahexaenoyl Proline","C27H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242020"
"PRO_HMDB0242021","N-Docosahexaenoyl Serine","C25H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242021"
"PRO_HMDB0242022","N-Docosahexaenoyl Threonine","C26H39NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242022"
"PRO_HMDB0242023","N-Docosahexaenoyl Tryptophan","C33H42N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242023"
"PRO_HMDB0242024","N-Docosahexaenoyl Tyrosine","C31H41NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242024"
"PRO_HMDB0242025","N-Docosahexaenoyl Valine","C27H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242025"
"PRO_HMDB0242026","N-Lauroyl Alanine","C15H29NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242026"
"PRO_HMDB0242027","N-Lauroyl Arginine","C18H36N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242027"
"PRO_HMDB0242028","N-Lauroyl Asparagine","C16H30N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242028"
"PRO_HMDB0242029","N-Lauroyl Aspartic acid","C16H29NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242029"
"PRO_HMDB0242030","N-Lauroyl Cysteine","C15H29NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242030"
"PRO_HMDB0242031","N-Lauroyl Glutamine","C17H32N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242031"
"PRO_HMDB0242032","N-Lauroyl Glutamic acid","C17H31NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242032"
"PRO_HMDB0242033","N-Lauroyl Histidine","C18H31N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242033"
"PRO_HMDB0242034","N-Lauroyl Isoleucine","C18H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242034"
"PRO_HMDB0242035","N-Lauroyl Leucine","C18H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242035"
"PRO_HMDB0242036","N-Lauroyl Lysine","C18H36N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242036"
"PRO_HMDB0242037","N-Lauroyl Methionine","C17H33NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242037"
"PRO_HMDB0242038","N-Lauroyl Phenylalanine","C21H33NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242038"
"PRO_HMDB0242039","N-Lauroyl Proline","C17H31NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242039"
"PRO_HMDB0242040","N-Lauroyl Serine","C15H29NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242040"
"PRO_HMDB0242041","N-Lauroyl Threonine","C16H31NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242041"
"PRO_HMDB0242042","N-Lauroyl Tryptophan","C23H34N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242042"
"PRO_HMDB0242043","N-Lauroyl Tyrosine","C21H33NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242043"
"PRO_HMDB0242044","N-Lauroyl Valine","C17H33NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242044"
"PRO_HMDB0242045","N-Myristoyl Alanine","C17H33NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242045"
"PRO_HMDB0242046","N-Myristoyl Arginine","C20H40N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242046"
"PRO_HMDB0242047","N-Myristoyl Asparagine","C18H34N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242047"
"PRO_HMDB0242048","N-Myristoyl Aspartic acid","C18H33NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242048"
"PRO_HMDB0242049","N-Myristoyl Cysteine","C17H33NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242049"
"PRO_HMDB0242050","N-Myristoyl Glutamine","C19H36N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242050"
"PRO_HMDB0242051","N-Myristoyl Glutamic acid","C19H35NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242051"
"PRO_HMDB0242052","N-Myristoyl Histidine","C20H35N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242052"
"PRO_HMDB0242053","N-Myristoyl Isoleucine","C20H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242053"
"PRO_HMDB0242054","N-Myristoyl Leucine","C20H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242054"
"PRO_HMDB0242055","N-Myristoyl Lysine","C20H40N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242055"
"PRO_HMDB0242056","N-Myristoyl Methionine","C19H37NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242056"
"PRO_HMDB0242057","N-Myristoyl Phenylalanine","C23H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242057"
"PRO_HMDB0242058","N-Myristoyl Proline","C19H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242058"
"PRO_HMDB0242059","N-Myristoyl Serine","C17H33NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242059"
"PRO_HMDB0242060","N-Myristoyl Threonine","C18H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242060"
"PRO_HMDB0242061","N-Myristoyl Tryptophan","C25H38N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242061"
"PRO_HMDB0242062","N-Myristoyl Tyrosine","C23H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242062"
"PRO_HMDB0242063","N-Myristoyl Valine","C19H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242063"
"PRO_HMDB0242064","N-Eicosapentaenoyl Alanine","C23H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242064"
"PRO_HMDB0242065","N-Eicosapentaenoyl Arginine","C26H42N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242065"
"PRO_HMDB0242066","N-Eicosapentaenoyl Asparagine","C24H36N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242066"
"PRO_HMDB0242067","N-Eicosapentaenoyl Aspartic acid","C24H35NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242067"
"PRO_HMDB0242068","N-Eicosapentaenoyl Cysteine","C23H35NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242068"
"PRO_HMDB0242069","N-Eicosapentaenoyl Glutamine","C25H38N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242069"
"PRO_HMDB0242070","N-Eicosapentaenoyl Glutamic acid","C25H37NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242070"
"PRO_HMDB0242071","N-Eicosapentaenoyl Glycine","C22H33NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242071"
"PRO_HMDB0242072","N-Eicosapentaenoyl Histidine","C26H37N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242072"
"PRO_HMDB0242073","N-Eicosapentaenoyl Isoleucine","C26H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242073"
"PRO_HMDB0242074","N-Eicosapentaenoyl Leucine","C26H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242074"
